temp_C,time_s,current_A_cm2,V,reversible,activation,ohmic,cl_ohmic,concentration,active_fraction,cathode_lambda_mean,membrane_lambda_mean
-20,6.800000000000001,0.02000000000000002,0.7043380970412226,1.2588590548586054,0.5336588388452942,0.020857867129212785,0.014745266527184135,4.251842875745485e-06,0.031544206201946146,2.4930262659060545,2.4449503285755605
-20,7.000000000000001,0.025000000000000033,0.6897751408536736,1.2588461117112373,0.5429129600584536,0.026152694623365655,0.01845339690454888,5.316175744420468e-06,0.031855655274182125,2.505293709692034,2.4303721130361864
-20,7.2,0.032,0.672376581570747,1.2588279048617832,0.5529107912319755,0.03353372493564267,0.0236040517370405,6.80712341806476e-06,0.03237182998355808,2.5254603754061624,2.415947592237956
-20,7.4,0.038,0.6595827168159917,1.2588092689365236,0.5593733521950873,0.03984511398511094,0.027964698656022434,8.08594033358597e-06,0.03309555056277103,2.553420345046821,2.401738096159324
-20,7.6000000000000005,0.04000000000000003,0.6562990181055901,1.2587977726380652,0.5605308991294088,0.041959342944917266,0.029359153057856132,8.512458149080794e-06,0.03389211705424307,2.583779368817769,2.387935468401656
-20,7.800000000000001,0.04600000000000002,0.6450692415733872,1.2587786360555346,0.5654490804463073,0.048250521705894715,0.033656115290653606,9.79232994550571e-06,0.03476496055209052,2.616572035834212,2.3746538396923342
-20,8.0,0.05,0.6385282009645348,1.2587609943281863,0.5678006043721976,0.052421542896673216,0.03644663374622623,1.0646094780784288e-05,0.03575247383875841,2.653106520126466,2.3618731486140185
-20,8.2,0.056,0.6287205807297547,1.258738772214049,0.5713471834437504,0.05865908071225266,0.040647069507454336,1.1927328291352605e-05,0.03684886541681184,2.6930036694812447,2.3496251977946625
-20,8.4,0.061,0.6213095284148376,1.2587166043971365,0.5735774142435817,0.06381666605286164,0.04406881163121624,1.29956858556748e-05,0.038069152881047535,2.7366296979278038,2.33789670053704
-20,8.6,0.066,0.6142808221888777,1.2586934462824557,0.5754519419351241,0.06894661751716827,0.04744676806998679,1.4064641285767866e-05,0.03938261660233326,2.7827148763534364,2.326736303032579
-20,8.799999999999999,0.07399999999999993,0.6027707760651265,1.2586623811746322,0.5787231940774814,0.07715263508503423,0.05290527109051777,1.5775946990048865e-05,0.04086357970011058,2.833679582113408,2.316087620043405
-20,9.0,0.078,0.5982253361873535,1.2586371416544737,0.5792408721979021,0.08115430094279989,0.05544878578743166,1.6632326418260276e-05,0.0424763540338739,2.8880234216225817,2.305968917579394
-20,9.2,0.083,0.5922511070389931,1.2586097643952743,0.5801704449192694,0.08617050920240675,0.058669562489667496,1.770323460505825e-05,0.04414794278386215,2.9431487007338464,2.296523114534131
-20,9.4,0.09,0.5835264610132936,1.2585759669488121,0.5818212856912365,0.09320901694820283,0.06324036467489016,1.9203296079187886e-05,0.04596793456866908,3.001897687210961,2.2876888482248408
-20,9.6,0.092,0.5825384815961377,1.2585511933744846,0.5809387512755971,0.09505432805776501,0.06427235215958281,1.963244498475534e-05,0.047851220976997205,3.0613382009444052,2.279548749790916
-20,9.8,0.097,0.5770930870874508,1.2585203601916017,0.5814349806933615,0.09997158739928128,0.06737934487018304,2.0705011508198626e-05,0.0497563866188855,3.1201731857687904,2.2722176562687184
-20,10.0,0.102,0.5718471073390919,1.2584871085726856,0.5817703386561266,0.10484788442249446,0.0704450592433918,2.177815497257646e-05,0.05177982866502723,3.1813460916886585,2.265579865813508
-20,10.2,0.106,0.5681869520569824,1.25845463798188,0.5815836183747399,0.1086614302391444,0.07278628218317573,2.2637311013183493e-05,0.05389737533770413,3.243985646346259,2.259645483347551
-20,10.4,0.113,0.5604827373662655,1.2584139466495154,0.5824173299024415,0.11548973816244287,0.07713299281353267,2.4141218365439003e-05,0.05618360353588147,3.3101613745623917,2.2543460359218304
-20,10.6,0.117,0.5572093278411011,1.2583775421642027,0.5819366707277086,0.11920654210005033,0.07938393333266254,2.5001495342699672e-05,0.05864050342167213,3.379670040151164,2.2496513677765555
-20,10.8,0.126,0.5473389809531701,1.2583283139402928,0.5830260835815622,0.12793631196155295,0.08495692399452022,2.693744400753479e-05,0.06134978520656425,3.45455255558861,2.2455129052166174
-20,11.0,0.131,0.5432247095903836,1.2582848709894974,0.5824866802806381,0.13254546695771402,0.08776733227015485,2.8014160761756893e-05,0.06434656980174094,3.5353259190106607,2.2418627352102694
-20,11.2,0.134,0.5418430692762054,1.2582465463064627,0.5812956064502085,0.13507920959435893,0.08919573586073817,2.8660985689922885e-05,0.06742576153840536,3.616190236063018,2.2389849720486135
-20,11.4,0.143,0.5327455634599382,1.2581924075719988,0.5818369355455663,0.14357930803462982,0.09456300779719057,3.060053186449138e-05,0.0707556534023763,3.701460727533977,2.2367621817608976
-20,11.6,0.144,0.5342228468218786,1.2581546318064105,0.5798931933680898,0.14400777442128956,0.09459901668987584,3.081719515265639e-05,0.07425659456616678,3.788771195398195,2.235215985673933
-20,11.8,0.15,0.5292684559545294,1.2581064215561029,0.5794492863754533,0.14935656739700043,0.09787689551543124,3.211182911969427e-05,0.07783180707570242,3.8756743220353935,2.2345394197249924
-20,12.0,0.154,0.5270070116038023,1.2580597515734753,0.5783582102230834,0.15266155372795176,0.09981627734915777,3.297601863783144e-05,0.0816112103231532,3.9652428977380265,2.2345482188204464
-20,12.2,0.162,0.5198754765627366,1.2580020539051866,0.5782309585476719,0.15986091476189002,0.10430817377588411,3.470403288808515e-05,0.08569423613955278,4.0595609457889665,2.2351282776699235
-20,12.4,0.167,0.5167112949270256,1.2579484445451286,0.5771580328166477,0.16404333130624627,0.10682265350754154,3.5785495208982006e-05,0.09013226588181916,4.159370013797568,2.2361715121190078
-20,12.6,0.172,0.5136729617210167,1.2578947425843268,0.5760432064023736,0.16814170692299762,0.1092774034999973,3.6867537938798525e-05,0.09480476740864319,4.261621916359125,2.2378455617034776
-20,12.8,0.176,0.5119580723362716,1.2578423900536297,0.5746656374377884,0.17118094623803712,0.11104259901903804,3.773404153264075e-05,0.09967824695765308,4.36541647769897,2.2402121247834126
-20,13.0,0.18,0.5103170552051104,1.257789440427305,0.5732976389474683,0.17413614528083116,0.11275749849229973,3.8600993895063564e-05,0.10471897921768104,4.469944966616898,2.2433215573178473
-20,13.2,0.185,0.5075669661900843,1.2577327340408837,0.5721413018765912,0.17798478115043911,0.11506177469734633,3.96848237690896e-05,0.10998983619429391,4.576406495423395,2.247099765770692
-20,13.4,0.189,0.5061030360671049,1.2576770050148822,0.5707332019529093,0.18080021414618838,0.11670293622767365,4.0552848679503234e-05,0.11550305209132827,4.68487906510659,2.2514996193294867
-20,13.6,0.195,0.5023926396483438,1.2576151867904035,0.5697225081865892,0.18545818443038214,0.11954681380478929,4.1854525088373874e-05,0.12132712184627631,4.796500900316433,2.256445503385273
