j0,tau_b,tau_f
-1.198382248074381,0.3300844861589288,-0.0341894531430853
-1.1985285430000658,0.3573849273332523,-0.01647317371104388
-1.227783681441963,0.33614390233414804,-0.03766278325656458
-1.2353139592534035,0.31501714852311125,-0.052095190514952115
-1.2628785094013515,0.28092383534972976,-0.06753801118151159
-1.2481373291720388,0.3253360518759981,-0.06132960879767779
-1.2640610591210097,0.3349469456376634,-0.04102286498503342
-1.2782014058023115,0.3254156851350369,-0.0598831702390612
-1.2897701271867845,0.3143431660215394,-0.05274585683139321
-1.296383325754865,0.32520152534374347,-0.06944180069676047
1.425594165656463,0.0,0.0
1.4251985089420791,0.0019690670927256333,0.0
1.425181331310199,0.002107094358905215,0.0
1.4251591393147578,0.0023149544413551366,0.0
1.4252082141659628,0.002434482275740872,0.0
1.4252133261616489,0.0025627114460746725,0.0
1.4251270449866147,0.0028384371219658533,0.0
1.4254270916516987,0.0031543081737102816,0.0
1.4251191082514936,0.0029905885777263093,0.0
1.4251010616575854,0.0034150055512327526,0.0
1.4250235502368962,0.00349194920232776,0.0
1.424938063138607,0.003735232856409236,0.0
1.4249446371024987,0.0038247775007012783,0.0
1.4250572715380847,0.004014965160810865,0.0
1.4248400124148002,0.004247923281752719,0.0
1.4247887477518855,0.004320975393786361,0.0
1.424918024645668,0.004572897840423215,0.0
1.4249411708677922,0.004727031978054205,0.0
1.424927401280248,0.004968858086347913,0.0
1.4249107953221578,0.005138313049239211,0.0
1.424812112712696,0.005162234905261206,0.0
1.4244209586799172,0.004963358244462294,0.0
1.4249364895974281,0.005642838137731587,0.0
1.4246665488938013,0.005567800941482423,0.0
1.4247967648105468,0.005870375140422842,0.0
1.4255067075716,0.006388136342394546,0.0
1.424314769446274,0.005503065043654942,0.0
1.4247541881537984,0.006234794155091095,0.0
1.4247355132077644,0.0064213363361413185,0.0
1.4247775488248258,0.006711362252550165,0.0
1.424663337584775,0.006034336865686404,0.0
1.4252520578362275,0.005915165732280533,0.0
1.4248045771398192,0.00963195183866598,0.0
1.4245672418797521,0.01254517328656372,0.0
1.423959296739715,0.01559462870754184,0.0
1.4251421366464476,0.021206696841839328,0.0
1.423917679315423,0.02382270099587913,0.0
1.4253864768096018,0.026238825499310302,0.0
1.4248022571472063,0.02973268701798778,0.0
1.4247727375324835,0.03367995147982583,0.0
1.4242432589211282,0.036709071246339896,0.0
1.4247050768998313,0.041673461362042495,0.0
1.424660487858631,0.045351714181881185,0.0
1.424091958402111,0.04934616253441012,0.0
1.4244149973135243,0.056253027850535396,0.0
1.4245216593989105,0.05969949539471979,0.0
1.4252384371912306,0.06448599588229817,0.0
1.4241875975367673,0.06653462769203126,0.0
1.424626052313016,0.07058420141087633,0.0
1.424549578364065,0.07503418221569784,0.0
1.4258040190573715,0.07856944076346888,0.0
1.4236119999741468,0.08254882270624839,0.0
1.4254385404742702,0.08632218586204962,0.0
1.4244379107308212,0.09332207358880851,0.0
1.423102153329836,0.0907010309497025,0.0
1.4252787720235935,0.09891353295993592,0.0
1.4247418246005359,0.09909522506461599,0.0
1.425145040804902,0.10276409882502928,0.0
1.4242755389332729,0.10483935347688582,0.0
1.4222089782776948,0.10582369972193344,0.0
1.4234830386421038,0.11075606978891983,0.0
1.4235056851563381,0.11287923616597104,0.0
1.4256973488222968,0.1148001409698433,0.0
1.4251387739252646,0.11571064963741644,0.0
1.4245881510949707,0.11744221191136717,-1.4447702293788705e-11
