temp_C,t_s,V_observed,V_original,V_improved,V_holdout,T_observed,T_improved
-25,12.6,0.487,0.5783415334138018,0.5163308806721979,0.5230637952842211,-24.083334638990944,-24.019510520556423
-25,12.8,0.485,0.5751808333314882,0.5126954520272339,0.5202399426747205,-24.028091352111485,-23.956392337019423
-25,13.0,0.484,0.5739107952542499,0.5130174494649333,0.521283402601097,-23.97206515145214,-23.898785988983064
-25,13.2,0.483,0.5708644357901939,0.5095282920867531,0.5186121289983148,-23.915107823803393,-23.834000691493088
-25,13.4,0.482,0.5685878974274261,0.5076394757015765,0.517516010844834,-23.856667866021947,-23.769344564804584
-25,13.6,0.482,0.5658122391046493,0.5046766594606074,0.515386194676653,-23.796893085124363,-23.701458640772017
-25,13.8,0.487,0.5653478159784988,0.5066751331885824,0.5180793849546838,-23.73631643148942,-23.641582359654592
-25,14.0,0.493,0.5649001224678823,0.5087114099965641,0.5207774206103133,-23.675764553625974,-23.58317294119098
-25,14.2,0.498,0.5658694739277559,0.5137437295287318,0.5263348680029911,-23.61572340777317,-23.53077694221483
-25,14.4,0.504,0.5656346951266084,0.5161516649980267,0.5293055199618891,-23.556281726726432,-23.474959167000975
-25,14.6,0.509,0.5664600359681162,0.520736614775067,0.534339589502951,-23.49729072261521,-23.423019007536254
-25,14.8,0.513,0.5666041821068637,0.5238073739868214,0.5378663474646633,-23.438836456163635,-23.369604623360317
-25,15.0,0.518,0.5665854969985351,0.526461327823106,0.5409617945313516,-23.38058274915206,-23.315385729677985
-25,15.2,0.522,0.5676116067552824,0.531249326899724,0.5460820086814412,-23.322819635001103,-23.265650484203633
-25,15.4,0.526,0.5677789769507795,0.5341861742623307,0.549378426669754,-23.265589416555734,-23.213851232840966
-25,15.6,0.53,0.5677781231817279,0.5367078446489291,0.5522524019357794,-23.20850888645389,-23.161086582079804
-25,15.8,0.534,0.5682955212687433,0.5402485938700696,0.5560850881733089,-23.151690602514655,-23.110618292514317
-25,16.0,0.537,0.5684689295496603,0.5430405023071851,0.5591727427202492,-23.095187632930894,-23.05952009945463
-25,16.2,0.541,0.5686428154576266,0.5457845606297128,0.5621957905939028,-23.038873830681062,-23.00854835007428
-25,16.4,0.544,0.5691570582888967,0.5491786996591859,0.5658221360533873,-22.98286846618742,-22.959338051597598
-25,16.6,0.547,0.5696709296681489,0.5525258971767903,0.5693788608342081,-22.92729165430827,-22.910752059522792
-25,16.8,0.551,0.5695031804025954,0.554452839400268,0.5715566914130614,-22.87190540335211,-22.859929875025983
-25,17.0,0.553,0.5703527575716199,0.5583650091382141,0.575627311784609,-22.81683375588846,-22.813056930183762
-25,17.2,0.556,0.5706909279597056,0.561219630675794,0.5786591056579665,-22.76225949314371,-22.765362216371273
-25,17.4,0.559,0.5710299789053157,0.5640167281486259,0.5816217491342064,-22.7080085728985,-22.717725605777332
-25,17.6,0.562,0.5711974283005249,0.5664291662203053,0.5842031133390095,-22.654031005856346,-22.669767963698717
-25,17.8,0.565,0.5715308405411742,0.5691203718561407,0.5870421492726221,-22.60033293053433,-22.62273342018588
-25,18.0,0.568,0.5721966198993463,0.572415257112106,0.5904437666197198,-22.54709490393045,-22.57744099398451
-25,18.2,0.57,0.5725231238722734,0.5750106490740077,0.5931600186774976,-22.494319256264866,-22.531597375677336
-25,18.4,0.573,0.5728507892516684,0.5775497152909164,0.5958151871370813,-22.44189059649994,-22.48588862692057
-25,18.6,0.576,0.5728404866691212,0.579402568956724,0.5978027712113473,-22.38969288344855,-22.439174859027617
-25,18.8,0.578,0.5731608323053691,0.5818417717059376,0.6003484991184485,-22.33772431628201,-22.393744768183325
-25,19.0,0.581,0.5736410800595271,0.5845520547079577,0.6031430612604812,-22.28614879188662,-22.34952889486837
-25,19.2,0.583,0.573785100639839,0.5865960490694859,0.6052920781396327,-22.23489570715181,-22.304459692375133
-25,19.4,0.585,0.5740955707944031,0.58890231096187,0.6076901982346126,-22.183894497065342,-22.26011309939335
-25,19.6,0.588,0.5742351580133024,0.5908612334422652,0.6097446518128494,-22.133131483182286,-22.215552397663913
-25,19.8,0.59,0.5747014152304895,0.5933851641076469,0.612336856985383,-22.08265084366322,-22.17239867407767
-25,20.0,0.592,0.5751631183953145,0.5958667167773266,0.6148781492655749,-22.032555083259656,-22.12987271649817
-25,20.2,0.594,0.5752953657058341,0.5977045991998492,0.6167968849567699,-21.98272118085227,-22.086420986996643
-25,20.4,0.597,0.5757550429507843,0.6000920505269788,0.6192417517424623,-21.933143394571392,-22.044350271736306
-25,20.6,0.599,0.5758816396750637,0.601849108083148,0.6210727786781773,-21.883818503603056,-22.001494089032406
-25,20.8,0.601,0.5760068820186092,0.60356737272129,0.6228660968924612,-21.83463263290547,-21.95872246112515
-25,21.0,0.603,0.5767816831781402,0.6064099525032645,0.6257297964432146,-21.785811570033804,-21.918692099718754
-25,21.2,0.605,0.5767361009769129,0.6077700078338683,0.6271658124574585,-21.737299602768264,-21.876398566811872
-25,21.4,0.607,0.577180258154293,0.6099496234774227,0.6293851782520803,-21.68898623797968,-21.835645418695663
-25,21.6,0.609,0.5774564406668194,0.6118079355713233,0.6312884587367937,-21.64098507389527,-21.794902003642733
-25,21.8,0.611,0.577570169270087,0.6133476667404845,0.6328865077345871,-21.593186240135555,-21.75372645019243
-25,22.0,0.612,0.5780039306336907,0.6154144438767841,0.6349887104682435,-21.545646741446735,-21.713865870386968
-25,22.2,0.614,0.5779505051463849,0.6166131139608335,0.6362550262460218,-21.498308932752384,-21.67270912132713
-25,22.4,0.616,0.5786975892421432,0.6191634804526157,0.6388172854200538,-21.451284187809865,-21.634503107233826
-25,22.6,0.618,0.5788015155921812,0.620578359630868,0.6402803822250999,-21.404627680535885,-21.59481386776298
-25,22.8,0.62,0.579223795220548,0.6225048590034975,0.6422344144341815,-21.358229171658213,-21.556169468879403
-25,23.0,0.621,0.5793241951729081,0.6238553730485872,0.6436306168060341,-21.312088706372425,-21.51676623087883
-25,23.2,0.623,0.579741395057975,0.6256883242649643,0.6455176338024322,-21.266206060636467,-21.478585980373396
-25,23.4,0.625,0.579520454078312,0.626372970499651,0.6463442104843896,-21.22047182966283,-21.43839980941908
-25,23.6,0.626,0.5800878136067676,0.6283501517071002,0.6484309249019138,-21.17494042273778,-21.400971801279866
-25,23.8,0.628,0.5806529323753721,0.6302877971519791,0.6504781972980329,-21.129882648592105,-21.364369935244582
-25,24.0,0.629,0.5802699691634311,0.6306136276933662,0.6509836886135562,-21.084971661439756,-21.324437185806005
-25,24.2,0.628,0.5794192248413655,0.6300962330477616,0.6507395122870142,-21.03972045804669,-21.281667195454133
-25,24.4,0.625,0.5774795310795404,0.6277482043151908,0.6487957900516468,-20.9935880236675,-21.233643875378675
-25,24.6,0.622,0.5753956332170319,0.6251409532641712,0.646694980596911,-20.946137632283794,-21.182866149401946
-25,24.8,0.62,0.5728606128029535,0.6217542374088167,0.6439742111112023,-20.89714987229651,-21.128557698683778
-25,25.0,0.618,0.5692884757623845,0.6166354725376034,0.6397204608729243,-20.84607449451768,-21.067519135123206
-25,25.2,0.615,0.5673510713153455,0.614225118734819,0.6375814559493957,-20.793127964504222,-21.010381200649647
-25,25.4,0.613,0.5664236194313668,0.6136258665078419,0.637112022571018,-20.739304365166774,-20.957585304194765
-25,25.6,0.612,0.5640328063630464,0.6105390460966224,0.6343623062230112,-20.68444133260952,-20.89814941087505
-25,25.8,0.61,0.5617894107236622,0.607617184612705,0.6318782378647537,-20.628044964751677,-20.836476550044807
-25,26.0,0.609,0.5595405492868334,0.6046418415266873,0.6294429288731332,-20.570174815109123,-20.773232325546076
-25,26.2,0.607,0.5571424472023724,0.6013197845030063,0.626771335992549,-20.51077977170034,-20.70772195925406
-25,26.4,0.606,0.5553006227816728,0.5989396307612878,0.6249767317210448,-20.450032031776924,-20.643221535557444
-25,26.6,0.605,0.5524674220346185,0.5948843943743934,0.6215703321312545,-20.38777017795298,-20.573465103155513
-25,26.8,0.604,0.5493510050234625,0.5902964585498562,0.6177320822732595,-20.32349729324134,-20.500186560234226
-25,27.0,0.603,0.5467705993076935,0.5865382469323774,0.6149642363898988,-20.25733151630505,-20.425362660851533
-25,27.2,0.602,0.5447184176915845,0.5837526735788575,0.6129900123663445,-20.1897284342133,-20.35179912857629
-25,27.4,0.601,0.543749341193473,0.582836351384537,0.6126618281990377,-20.12136771867504,-20.282913689311528
-25,27.6,0.6,0.5411370026861785,0.5791716328997887,0.6096710926195226,-20.052033092838517,-20.206297267304848
-25,27.8,0.599,0.5386531639425929,0.575554769884335,0.6069640527488261,-19.981118691238922,-20.1280501168346
-25,28.0,0.6,0.5365561437344903,0.5726467751569763,0.6050037325620956,-19.90885815897312,-20.05112703283359
-25,28.2,0.602,0.5363438796204942,0.5729821069959772,0.606147434745363,-19.836208529025814,-19.981034747433796
-25,28.4,0.605,0.5361464716900247,0.5735035358223937,0.6073683866989215,-19.763953378596828,-19.912800151783784
-25,28.6,0.607,0.5362527902578564,0.5746540064439098,0.6090447028290568,-19.692204466298566,-19.84672713062679
-25,28.8,0.609,0.5359806467756083,0.5750971527039517,0.610083859594845,-19.62090667810404,-19.779975160126696
-25,29.0,0.611,0.5358734025702799,0.5757641983496512,0.6113184487413571,-19.549949608231007,-19.714969220005685
-25,29.2,0.613,0.5357889387839764,0.5765082988078779,0.6125473428101663,-19.479387922099225,-19.65001112368566
-25,29.4,0.615,0.5354486305420881,0.5768545585745669,0.6133386050910618,-19.40911016805217,-19.58277433974223
-25,29.6,0.617,0.536374061018777,0.5793182940603605,0.6160310583888353,-19.339497843925674,-19.52196115286833
-25,29.8,0.619,0.5353968244296403,0.5785456808272498,0.615773222090918,-19.270273103489163,-19.45355408915944
-25,30.0,0.621,0.5358118980265453,0.5799995261913355,0.6175106460863959,-19.201219651155416,-19.390735688580094
-25,30.2,0.622,0.5355559802959773,0.580365253759732,0.6181763800532624,-19.132607189561188,-19.32692875551936
-25,30.4,0.624,0.535590994336006,0.5812021352339243,0.6192053427698064,-19.064267970717342,-19.264925692190502
-25,30.6,0.625,0.5359181650327903,0.5825368435295551,0.6206275910004891,-18.996414435413133,-19.20302438109033
-25,30.8,0.627,0.535989377398808,0.5834497189134296,0.6215773322632716,-18.929041300230782,-19.140505511686655
-25,31.0,0.628,0.5360778165470639,0.5843595834027167,0.6224910394931585,-18.86203566992791,-19.078207502069887
-25,31.2,0.629,0.5359029441247651,0.5847792318453546,0.6229659607753322,-18.795285380041836,-19.01501729982121
-25,31.4,0.631,0.5360161637947178,0.5856146669782196,0.6238165124250047,-18.728786131002895,-18.953402891322327
-25,31.6,0.632,0.5359995621052666,0.586222073997707,0.6244480001032034,-18.66258701541858,-18.892132234241615
-25,31.8,0.633,0.5364106965309491,0.5875073316562501,0.6256713107408132,-18.596789979181267,-18.833626815753576
-25,32.0,0.634,0.5365581094555631,0.5883739497188759,0.6264897227998159,-18.531442937132315,-18.775010226848707
-25,32.2,0.635,0.5368602767768353,0.5894674843585703,0.6274875679948989,-18.466487120727834,-18.715731586690197
-25,32.3999999999999,0.636,0.5367576230846088,0.5898968692824745,0.6278644987423629,-18.401811182168736,-18.65491490020469
-25,32.6,0.637,0.5369420405792498,0.5907498161768321,0.6286080446752974,-18.337357406437352,-18.59528294226203
-25,32.7999999999999,0.638,0.537269835820421,0.5918309348344347,0.629542356207747,-18.2732798935056,-18.536957797119275
-25,33.0,0.639,0.5373309696618622,0.5924718495848244,0.6300701553276175,-18.209520281131212,-18.47796466905132
-25,33.1999999999999,0.64,0.5378201342646461,0.5937408198276221,0.6311739035999758,-18.146126289553802,-18.42123335382729
-25,33.3999999999999,0.641,0.5377619317463577,0.59413019767691,0.6314808181681929,-18.083040122247933,-18.362908367948624
-25,33.5999999999999,0.642,0.5379911933345192,0.5949185030716372,0.6321506277785635,-18.02015190697905,-18.305889659282656
-25,33.7999999999999,0.642,0.5379472781505639,0.595261650384913,0.6324122693224159,-17.95745704138021,-18.248392143137185
-25,33.9999999999999,0.643,0.5385955842295072,0.5966772218742749,0.6336411588254596,-17.89510792243253,-18.194499477109076
-25,34.1999999999999,0.643,0.5385666379445615,0.5970377893830839,0.6338975146629842,-17.83309906829875,-18.13757685435138
-25,34.3999999999999,0.644,0.539092720686789,0.5982399560403735,0.6349105945005754,-17.77137303378167,-18.082559748004968
-25,34.5999999999999,0.644,0.5393542696423573,0.5990300863869329,0.6355365109381703,-17.710029196799226,-18.02718069717136
-25,34.7999999999999,0.644,0.5396221068109209,0.5998096878297401,0.6361465119265207,-17.648957986773798,-17.971909981230766
-25,34.9999999999999,0.644,0.5394851214010522,0.5999343488087053,0.6361563381178045,-17.587998536091806,-17.914925353793283
-25,35.1999999999999,0.644,0.539759151884098,0.6006583738903851,0.6367173104881486,-17.52714647537862,-17.85967500011506
-25,35.3999999999999,0.643,0.5400330007103059,0.6013759147436534,0.6372762335083598,-17.466552824243042,-17.805111074236436
-25,35.5999999999999,0.643,0.5407209219915321,0.6027266895752937,0.6384136547891606,-17.406367772321165,-17.752977869592424
-25,35.7999999999999,0.643,0.5410080072431275,0.6034590707821992,0.6389842481804642,-17.346586022009284,-17.699961114802278
-25,35.9999999999999,0.642,0.5414409560311206,0.6043824607529368,0.6397306694558008,-17.287098920354047,-17.647690191875995
-25,36.1999999999999,0.642,0.5414702316712487,0.6046666705919942,0.6398925313176397,-17.227798400239315,-17.59409496875594
-25,36.3999999999999,0.641,0.5410972896618954,0.6042845779734111,0.6394508724608419,-17.168370249909113,-17.538361148274703
-25,36.5999999999999,0.641,0.5426024715987785,0.606800533670751,0.6416517260204633,-17.109377735356304,-17.491602671217066
