candidate,cache_hit,case_hash,feasibility,stop_reason,success_time,last_valid_time,th_startup,startup_result,shutdown_status,E_aux_total_J,charge_C_cm2,wall_s,nfev,mass_residual,energy_residual,exception,V_min,ice_max,delta_T_max,candidate_id,numerically_accepted,config_requested,code_hash,E_aux_to_success_J
q2_reopt_21ddfb59d4c5b98b78c3,True,f52c2ff69858666f,infeasible,charge,,97.36797551460117,0.0,charge,charge,0.0,20.0,22.20041799999308,3080,2.9926261230378444e-13,3.8329618550016906e-16,,0.594025586117288,0.014843931045516337,5.096053088471592,q2_reopt_21ddfb59d4c5b98b78c3,True,f52c2ff69858666f,904567fd11d251fb,
q2_reopt_0cf89427aaa608511c35,True,f52c2ff69858666f,infeasible,charge,,98.000823696489,0.0,charge,charge,0.0,20.0,21.298932300007436,2929,9.9756958279152e-14,4.275226684424962e-16,,0.5946442718350126,0.014531532245628158,5.071054375558276,q2_reopt_0cf89427aaa608511c35,True,f52c2ff69858666f,904567fd11d251fb,
q2_reopt_783706a17c35ebd1ec81,True,f52c2ff69858666f,infeasible,charge,,90.28729155990857,0.0,charge,charge,0.0,20.0,38.53400469996268,5120,6.389606902484937e-13,3.3906970255784186e-16,,0.5866303928196124,0.01792500733892643,5.38210769048311,q2_reopt_783706a17c35ebd1ec81,True,f52c2ff69858666f,904567fd11d251fb,
q2_reopt_b9fcf26e0dbcbcf3550a,True,f52c2ff69858666f,infeasible,charge,,104.41006746654435,0.0,charge,charge,0.0,20.0,16.35512209997978,2519,7.8068900669546e-12,4.127805074617205e-16,,0.6005547875678577,0.010922168606255334,4.829603013870383,q2_reopt_b9fcf26e0dbcbcf3550a,True,f52c2ff69858666f,904567fd11d251fb,
q2_reopt_32e40b2552739d943fbd,True,f52c2ff69858666f,infeasible,charge,,85.50750459832108,0.0,charge,charge,0.0,20.0,33.72356660000514,4593,2.6175160314001177e-13,1.3562788102313674e-15,,0.5810638539097677,0.019430041450601256,5.584218596760422,q2_reopt_32e40b2552739d943fbd,True,f52c2ff69858666f,904567fd11d251fb,
q2_reopt_05de29034bd7c36648a7,True,d83ff0ea2775aa36,infeasible,charge,,100.00000000000004,0.0,charge,charge,0.0,20.0,36.96616269997321,4900,1.3951999398460158e-12,6.368613543695116e-16,,0.5905559629483667,0.026213984138546427,4.870255830188341,q2_reopt_05de29034bd7c36648a7,True,d83ff0ea2775aa36,904567fd11d251fb,
q2_reopt_15649146a312b6118383,True,f52c2ff69858666f,infeasible,charge,,139.77507423147424,0.0,charge,charge,0.0,20.0,3.4895939000416547,803,4.841749665214554e-14,4.127805074617205e-16,,0.6251376310867244,8.926004556624337e-20,3.7650953541308922,q2_reopt_15649146a312b6118383,True,f52c2ff69858666f,904567fd11d251fb,
q2_reopt_e56cedd0fd17adf85fc7,True,d83ff0ea2775aa36,infeasible,charge,,129.66440640361336,0.0,charge,charge,0.0,20.0,10.891593999986071,1767,1.2092251974213559e-11,3.715024567155484e-16,,0.6136390945028405,0.009811144027377301,3.9783016708894365,q2_reopt_e56cedd0fd17adf85fc7,True,d83ff0ea2775aa36,904567fd11d251fb,
q2_reopt_4c4f340d5e15eb6ecc58,True,d83ff0ea2775aa36,infeasible,charge,,107.74292346217699,0.0,charge,charge,0.0,20.0,35.34884609997971,4795,2.73473946427167e-12,1.1675791496774378e-15,,0.5975558382320567,0.02365124784564206,4.619479816405317,q2_reopt_4c4f340d5e15eb6ecc58,True,d83ff0ea2775aa36,904567fd11d251fb,
q2_reopt_429e8c9d5c6f43370ae3,True,d83ff0ea2775aa36,infeasible,charge,,88.78543936956582,0.0,charge,charge,0.0,20.0,30.056714400008786,4179,9.17957122164446e-13,9.022202520234746e-16,,0.5786542982592299,0.026563906317327517,5.350112128289254,q2_reopt_429e8c9d5c6f43370ae3,True,d83ff0ea2775aa36,904567fd11d251fb,
q2_reopt_85b4818da356e7fa793f,True,d83ff0ea2775aa36,infeasible,charge,,156.43617714403376,0.0,charge,charge,0.0,20.0,3.812540299957618,860,3.926057883868678e-14,3.051627323020576e-16,,0.6283817514329448,3.0509274470892766e-19,3.3632185437829776,q2_reopt_85b4818da356e7fa793f,True,d83ff0ea2775aa36,904567fd11d251fb,
q2_reopt_b66fe12e64d69229f644,True,d83ff0ea2775aa36,infeasible,charge,,64.39576648053065,0.0,charge,charge,0.0,20.000000000000004,27.09684620000189,3649,1.2912022025099085e-13,1.0614355906158526e-15,,0.5374183073139154,0.025283652584203377,6.862645863369266,q2_reopt_b66fe12e64d69229f644,True,d83ff0ea2775aa36,904567fd11d251fb,
q2_reopt_954f7e15848d7f9d2e51,True,4d1414f0f83d6d57,infeasible,charge,,99.9999999999999,0.0,charge,charge,0.0,20.0,27.860987499996554,3857,1.2599092138386942e-13,5.548413314582866e-16,,0.5843534339748949,0.03408777665666492,4.777041318754584,q2_reopt_954f7e15848d7f9d2e51,True,4d1414f0f83d6d57,904567fd11d251fb,
q2_reopt_b4935172d697f03f1885,True,d83ff0ea2775aa36,infeasible,charge,,135.5640560006927,0.0,charge,charge,0.0,20.0,5.717210799979512,1122,3.9250491376060584e-13,3.3169862206745396e-16,,0.6172604808727126,0.0022577416516790664,3.8315862055573007,q2_reopt_b4935172d697f03f1885,True,d83ff0ea2775aa36,904567fd11d251fb,
q2_reopt_919eb968428eb723b8dd,True,4d1414f0f83d6d57,infeasible,charge,,115.38975512582317,0.0,charge,charge,0.0,20.0,35.65469289995963,4777,8.230541540578017e-13,6.754590122100881e-16,,0.5978146537943603,0.03450362612096558,4.24764059242483,q2_reopt_919eb968428eb723b8dd,True,4d1414f0f83d6d57,904567fd11d251fb,
q2_reopt_2bd39cde357462c9d3ff,True,4d1414f0f83d6d57,infeasible,charge,,94.4366582955146,0.0,charge,charge,0.0,19.999999999999996,27.42645770002855,3655,6.966803900514911e-13,8.35277439206225e-16,,0.5785536260939536,0.03328856232686977,5.0030940642500354,q2_reopt_2bd39cde357462c9d3ff,True,4d1414f0f83d6d57,904567fd11d251fb,
q2_reopt_7b8c9210e707ca348b26,True,4d1414f0f83d6d57,infeasible,charge,,111.3596391187185,0.0,charge,charge,0.0,20.0,33.867704599979334,4698,8.005816045097139e-13,3.859765784057646e-16,,0.59458481761773,0.03472910759141045,4.363539910081329,q2_reopt_7b8c9210e707ca348b26,True,4d1414f0f83d6d57,904567fd11d251fb,
q2_reopt_715dedf4a01c8c6ba8b7,True,4d1414f0f83d6d57,infeasible,charge,,100.39323973353804,0.0,charge,charge,0.0,20.0,27.91280710004503,3983,1.811245420068842e-12,6.513354760597278e-16,,0.5847409503556249,0.03413724120881348,4.762359183359024,q2_reopt_715dedf4a01c8c6ba8b7,True,4d1414f0f83d6d57,904567fd11d251fb,
q2_reopt_8cbdecd0b6d9dfe49c4a,True,4d1414f0f83d6d57,infeasible,charge,,118.49925056702838,0.0,charge,charge,0.0,20.0,36.327606400009245,4905,1.0272566448965267e-12,4.839784440166033e-16,,0.6001861159562779,0.03412749873891563,4.167113365263617,q2_reopt_8cbdecd0b6d9dfe49c4a,True,4d1414f0f83d6d57,904567fd11d251fb,
q2_reopt_568b755e433a8e373387,True,4d1414f0f83d6d57,infeasible,charge,,123.82081609400802,0.0,charge,charge,0.0,20.0,31.072369900008198,4453,7.604471731447257e-13,7.237060845108087e-16,,0.6040159775365991,0.032782603050026324,4.0372838764102426,q2_reopt_568b755e433a8e373387,True,4d1414f0f83d6d57,904567fd11d251fb,
q2_reopt_8a472f9378059f0a2cc0,True,0d34c8bd43021fb6,infeasible,charge,,100.00000000000001,0.0,charge,charge,0.0,20.000000000000004,36.61470229999395,3210,9.084927725360514e-13,3.31698622067454e-16,,0.5776738722990209,0.04354991755190202,4.720782990596945,q2_reopt_8a472f9378059f0a2cc0,True,0d34c8bd43021fb6,904567fd11d251fb,
q2_reopt_e9dec036c0675471c934,True,0d34c8bd43021fb6,infeasible,charge,,111.53627634785478,0.0,charge,charge,0.0,20.0,43.98492989997612,3686,1.5691245106840436e-12,8.84529658846544e-16,,0.5885674106909417,0.04241035169543044,4.276122697612209,q2_reopt_e9dec036c0675471c934,True,0d34c8bd43021fb6,904567fd11d251fb,
q2_reopt_276f49a7a1bdfad15205,True,0d34c8bd43021fb6,infeasible,charge,,79.50729238668858,0.0,charge,charge,0.0,20.0,26.978404800000135,2384,4.285017794993966e-13,2.874721391251268e-16,,0.547966576749894,0.043446878919960075,5.748151460293911,q2_reopt_276f49a7a1bdfad15205,True,0d34c8bd43021fb6,904567fd11d251fb,
q2_reopt_7ce25205b144c98375c6,True,0d34c8bd43021fb6,infeasible,charge,,101.85267789169447,0.0,charge,charge,0.0,20.0,37.05711240001256,3219,8.540569055669189e-13,5.307177953079264e-16,,0.5796056392894342,0.043226926209537414,4.642245685079729,q2_reopt_7ce25205b144c98375c6,True,0d34c8bd43021fb6,904567fd11d251fb,
q2_reopt_7f6499b0f04fcb955a67,True,0d34c8bd43021fb6,infeasible,charge,,113.84226428351118,0.0,charge,charge,0.0,20.0,44.82665930001531,3848,1.7847621264230354e-12,5.528310367790901e-16,,0.5904883157990044,0.04275045503685932,4.200056886661969,q2_reopt_7f6499b0f04fcb955a67,True,0d34c8bd43021fb6,904567fd11d251fb,
q2_reopt_a65bfd10e87090c69a48,True,0d34c8bd43021fb6,infeasible,charge,,107.91377127366817,0.0,charge,charge,0.0,20.0,44.69001839996781,3825,6.917850980359277e-13,6.191707611925808e-16,,0.5853974706906222,0.04182230230997203,4.404274031396085,q2_reopt_a65bfd10e87090c69a48,True,0d34c8bd43021fb6,904567fd11d251fb,
q2_reopt_bf655aec5a5e3cf74a94,True,0d34c8bd43021fb6,infeasible,charge,,82.93074657632101,0.0,charge,charge,0.0,20.0,25.26403169997502,2448,7.974598557709966e-13,3.151136909640813e-16,,0.5543686145431337,0.04359525993619884,5.555583197167664,q2_reopt_bf655aec5a5e3cf74a94,True,0d34c8bd43021fb6,904567fd11d251fb,
q2_reopt_ed830f8d7c3c519454f8,True,8f86371a3cb1bd52,infeasible,charge,,99.99999999999989,0.0,charge,charge,0.0,20.0,19.638619699981064,2124,6.096898602352333e-13,2.8577112055042183e-16,,0.5694203677003895,0.055188978321884415,4.717737598174665,q2_reopt_ed830f8d7c3c519454f8,True,8f86371a3cb1bd52,904567fd11d251fb,
q2_reopt_bd1dc5e370fe4dd120da,True,8f86371a3cb1bd52,infeasible,charge,,83.78240830974163,0.0,charge,charge,0.0,20.000000000000004,21.0420261999825,2097,1.533749619143431e-12,3.4700778923979796e-16,,0.5437092010957356,0.05497860673914251,5.425845346544719,q2_reopt_bd1dc5e370fe4dd120da,True,8f86371a3cb1bd52,904567fd11d251fb,
q2_reopt_1ef3a6d91fd3a4fd0e81,True,8f86371a3cb1bd52,infeasible,charge,,131.53689354319894,0.0,charge,charge,0.0,20.000000000000004,39.760120299994014,3659,4.622408908376348e-13,5.409239067561556e-16,,0.5973111211622365,0.052591641443167414,3.6391609190153247,q2_reopt_1ef3a6d91fd3a4fd0e81,True,8f86371a3cb1bd52,904567fd11d251fb,
q2_reopt_f1fda89d5f0aa908fc45,True,8f86371a3cb1bd52,infeasible,charge,,94.93247753940929,0.0,charge,charge,0.0,20.0,18.956916900002398,2059,1.5650295526986422e-12,7.756644700654307e-16,,0.562626862112919,0.0548347012028831,4.9211970803799545,q2_reopt_f1fda89d5f0aa908fc45,True,8f86371a3cb1bd52,904567fd11d251fb,
q2_reopt_24c9665f2bf80c1069f7,True,8f86371a3cb1bd52,infeasible,charge,,108.27789344866584,0.0,charge,charge,0.0,20.0,18.785332200000994,1902,4.090026246709336e-13,2.0412222896458702e-16,,0.578685356308823,0.055286183029132525,4.374044497183661,q2_reopt_24c9665f2bf80c1069f7,True,8f86371a3cb1bd52,904567fd11d251fb,
q2_reopt_4980177b23bdda467ab4,True,8f86371a3cb1bd52,infeasible,charge,,126.12705406204937,0.0,charge,charge,0.0,20.0,35.297364500002004,3257,2.6595902670828064e-13,1.2247333737875222e-15,,0.5935970990630954,0.05176277450963395,3.782436678933294,q2_reopt_4980177b23bdda467ab4,True,8f86371a3cb1bd52,904567fd11d251fb,
q2_reopt_ffb73d8aab0f04fdfdf9,True,8f86371a3cb1bd52,infeasible,charge,,86.39199569560016,0.0,charge,charge,0.0,20.0,22.541237200028263,1998,9.013679860263979e-13,2.602558419298485e-16,,0.5487132722782062,0.05518091114645355,5.291120369749876,q2_reopt_ffb73d8aab0f04fdfdf9,True,8f86371a3cb1bd52,904567fd11d251fb,
q2_reopt_2b82f08215f6cefd4a3e,True,6607fd51b369c871,infeasible,charge,,99.99999999999994,0.0,charge,charge,0.0,20.0,20.538737800030503,2166,1.0239779959906359e-12,5.307177953079263e-16,,0.5585918025101948,0.06759718816968555,4.6616461954365604,q2_reopt_2b82f08215f6cefd4a3e,True,6607fd51b369c871,904567fd11d251fb,
q2_reopt_c852cdfd294cc31552bb,True,6607fd51b369c871,infeasible,charge,,136.98235479487008,0.0,charge,charge,0.0,20.0,19.37075369997183,2191,4.634584834294689e-13,7.581682790113234e-16,,0.5946172861965097,0.06556503843339363,3.510279219396125,q2_reopt_c852cdfd294cc31552bb,True,6607fd51b369c871,904567fd11d251fb,
q2_reopt_ee093c167759da0d6d09,True,6607fd51b369c871,infeasible,charge,,80.21504979388243,0.0,charge,charge,0.0,20.0,20.166567999986,2060,1.5545429801800232e-12,3.790841395056617e-16,,0.5207398340167952,0.06341004126689187,5.552027846528119,q2_reopt_ee093c167759da0d6d09,True,6607fd51b369c871,904567fd11d251fb,
q2_reopt_487c0e6f466109b28007,True,6607fd51b369c871,infeasible,charge,,148.34609878293287,0.0,charge,charge,0.0,20.0,21.981285799993202,2371,5.760658860931076e-13,4.1699255345622784e-16,,0.6014465759542479,0.06283510792176462,3.234766624697926,q2_reopt_487c0e6f466109b28007,True,6607fd51b369c871,904567fd11d251fb,
q2_reopt_0b967c763df70c4bf23a,True,6607fd51b369c871,infeasible,charge,,64.0050339716687,0.0,charge,charge,0.0,20.0,15.947570699965581,1681,1.2478975195928055e-11,2.27450483703397e-16,,0.463781716139298,0.055615598439691404,6.70510782878759,q2_reopt_0b967c763df70c4bf23a,True,6607fd51b369c871,904567fd11d251fb,
q2_reopt_ed338f89f45b020b8ae5,True,6607fd51b369c871,infeasible,charge,,141.3500166538717,0.0,charge,charge,0.0,20.0,18.637231200002134,2112,4.4626821210759933e-13,6.633972441349079e-16,,0.597357015751641,0.06434548559114876,3.3980955807647604,q2_reopt_ed338f89f45b020b8ae5,True,6607fd51b369c871,904567fd11d251fb,
q2_reopt_96f51a7149f40d162676,True,6607fd51b369c871,infeasible,charge,,69.38784992150941,0.0,charge,charge,0.0,20.0,17.082314100000076,1739,3.0349576862695565e-11,3.790841395056617e-16,,0.4869954317671539,0.05858886097455666,6.256754944550323,q2_reopt_96f51a7149f40d162676,True,6607fd51b369c871,904567fd11d251fb,
q2_reopt_680dae9a966048821d5b,True,3f5f3a94f9875055,infeasible,voltage,,10.639321552820311,0.0,voltage,voltage,0.0,4.367770606068667,7.417420400015544,754,7.424667237726611e-11,7.960766929618895e-17,,0.29999999899999996,0.008858536484325202,3.4669620217535737,q2_reopt_680dae9a966048821d5b,True,3f5f3a94f9875055,904567fd11d251fb,
q2_reopt_80625e54b9a0d6c2f859,True,3f5f3a94f9875055,infeasible,charge,,99.9999999999999,0.0,charge,charge,0.0,20.0,17.77887690003263,1955,9.064583211775992e-12,1.7690593176930878e-16,,0.5458691494774398,0.0786027419011641,4.570614173955761,q2_reopt_80625e54b9a0d6c2f859,True,3f5f3a94f9875055,904567fd11d251fb,
q2_reopt_cc6c8b2231dbeedef80b,True,3f5f3a94f9875055,infeasible,charge,,118.62840979434127,0.0,charge,charge,0.0,20.0,23.974250000028405,2417,7.829089594621461e-13,5.395630918963917e-16,,0.5704209718949241,0.08077431528539032,4.032350549269182,q2_reopt_cc6c8b2231dbeedef80b,True,3f5f3a94f9875055,904567fd11d251fb,
q2_reopt_926edc90f7d851f9e7cf,True,3f5f3a94f9875055,infeasible,charge,,93.66776174399722,0.0,charge,charge,0.0,20.0,20.477477199980058,2009,8.233692571568899e-12,2.742041942424286e-16,,0.5347149373698564,0.07676881332337727,4.804449243200679,q2_reopt_926edc90f7d851f9e7cf,True,3f5f3a94f9875055,904567fd11d251fb,
q2_reopt_1d055297de6a7a8b8485,True,3f5f3a94f9875055,infeasible,charge,,149.97982403660944,0.0,charge,charge,0.0,20.0,15.835481800022535,1928,1.1014805567128362e-12,1.592153385923779e-16,,0.5960259444260884,0.07982412204624789,3.290845396380547,q2_reopt_1d055297de6a7a8b8485,True,3f5f3a94f9875055,904567fd11d251fb,
q2_reopt_00206b1a539131938855,True,3f5f3a94f9875055,infeasible,charge,,136.95288772466142,0.0,charge,charge,0.0,20.0,18.084275200031698,2064,4.796267936249673e-13,3.184306771847558e-16,,0.5871518637558807,0.08076965814610496,3.5961986962816184,q2_reopt_00206b1a539131938855,True,3f5f3a94f9875055,904567fd11d251fb,
q2_reopt_758649039be0025ef3de,True,3f5f3a94f9875055,infeasible,charge,,87.58548573723432,0.0,charge,charge,0.0,20.0,18.33631670003524,1905,1.1270979293494231e-11,4.422648294232719e-16,,0.5219751321363298,0.07452954364952513,5.074297409852022,q2_reopt_758649039be0025ef3de,True,3f5f3a94f9875055,904567fd11d251fb,
q2_reopt_32e3c2cea4a11ca10926,True,063e547f381606ac,infeasible,charge,,109.73632265214913,0.0,charge,charge,0.0,19.999999999999996,18.97209880000446,2020,1.384802461157224e-12,3.6486848427419933e-16,,0.5472520512833382,0.09128981999103054,4.180961245404916,q2_reopt_32e3c2cea4a11ca10926,True,063e547f381606ac,904567fd11d251fb,
q2_reopt_799bd7ebad1cced32769,True,063e547f381606ac,infeasible,charge,,99.99999999999996,0.0,charge,charge,0.0,20.0,18.134434400009923,1924,2.3546019593058372e-12,2.3218903544721773e-16,,0.5314557086550125,0.08806257611285827,4.529871154091154,q2_reopt_799bd7ebad1cced32769,True,063e547f381606ac,904567fd11d251fb,
q2_reopt_896cafb9a6bff46b120f,True,063e547f381606ac,infeasible,voltage,,8.254306180520093,0.0,voltage,voltage,0.0,3.2595542242368905,5.977808700001333,666,2.1988902347262033e-11,1.0443323804154994e-16,,0.2999999989999999,0.00665520543099015,2.6150193014741205,q2_reopt_896cafb9a6bff46b120f,True,063e547f381606ac,904567fd11d251fb,
q2_reopt_91aa6a0597113bd54c54,True,063e547f381606ac,infeasible,charge,,111.1887636867816,0.0,charge,charge,0.0,20.0,18.38553840003442,1953,8.991975442437413e-13,2.9852875986070853e-16,,0.5493100098505453,0.09168411401071722,4.137807463554083,q2_reopt_91aa6a0597113bd54c54,True,063e547f381606ac,904567fd11d251fb,
q2_reopt_085be055d88d8dcfc271,True,063e547f381606ac,infeasible,charge,,175.64880822860462,0.0,charge,charge,0.0,20.0,12.866030600038357,1760,2.471646662430768e-12,3.6486848427419933e-16,,0.5966652910079908,0.09320190423685978,2.875789965108595,q2_reopt_085be055d88d8dcfc271,True,063e547f381606ac,904567fd11d251fb,
q3_coheat_847e64f9890b9d644d0f,False,af50916ddfd88962,infeasible,voltage,,83.26738928843065,,voltage,voltage,5932.441511810003,15.980221398636916,17.44438619998982,1720,6.358397047910461e-12,1.6982969449853642e-15,,0.29999999899999985,0.007574810248617051,34.60645529515983,q3_coheat_847e64f9890b9d644d0f,True,af50916ddfd88962,904567fd11d251fb,
q3_coheat_6b55bb8f5bb6525c2049,False,af50916ddfd88962,infeasible,voltage,,122.86205868553394,,voltage,voltage,6928.913545750563,27.858651676017068,24.308234099997208,2305,5.393221321324205e-12,1.0964008453897473e-15,,0.29999999899999924,0.025727142229760167,33.14734015966343,q3_coheat_6b55bb8f5bb6525c2049,True,af50916ddfd88962,904567fd11d251fb,
q3_coheat_c3b50373507df731fd64,False,af50916ddfd88962,infeasible,voltage,86.95584493216165,108.41716160306821,,success,voltage,7284.200910651177,23.525230409861116,20.677697900042403,1971,7.023207776930297e-13,1.4152474541544702e-15,,0.5632409036763092,0.006757354551451299,22.936056630413418,q3_coheat_c3b50373507df731fd64,True,af50916ddfd88962,904567fd11d251fb,5842.283965709067
q3_coheat_06becdc8a073c0a4561e,False,af50916ddfd88962,infeasible,voltage,,98.43216820655846,,voltage,voltage,5490.913176788621,20.52967130738085,23.206356499984395,2219,1.2674319966496168e-11,7.076237270772351e-16,,0.29999999899999974,0.017993320630200243,35.52682284231264,q3_coheat_06becdc8a073c0a4561e,True,af50916ddfd88962,904567fd11d251fb,
q2_reopt_cb96def484133d7efd4e,False,5216ebcafac43dfe,infeasible,voltage,,3.512232703193234,0.0,voltage,voltage,0.0,1.6227815703263424,7.407856300007552,643,1.1118769965677538e-12,3.365765429802106e-16,,0.29999999899999996,0.0028813540740113453,1.218993109777898,q2_reopt_cb96def484133d7efd4e,True,5216ebcafac43dfe,904567fd11d251fb,
q2_reopt_651943d9ba3b10120718,False,5216ebcafac43dfe,infeasible,charge,,80.99843705382285,0.0,charge,charge,0.0,20.0,12.655666999984533,1245,2.2637321608097394e-11,2.7316357111437384e-16,,0.46066359855904593,0.08598835353150516,5.638883517305061,q2_reopt_651943d9ba3b10120718,True,5216ebcafac43dfe,904567fd11d251fb,
q3_coheat_202aea7246d2b4079df5,False,af50916ddfd88962,feasible,success,145.91187709903724,145.91187709903724,94.90217819733184,success,passed,6443.6362414098185,34.77357019039768,24.182045299967285,2357,3.971431695260518e-12,9.90673217908129e-16,,0.46561144206468824,0.01730074697354961,30.000769825135706,q3_coheat_202aea7246d2b4079df5,True,af50916ddfd88962,904567fd11d251fb,6443.6362414098185
q2_reopt_ef5b70a122845008a96b,False,5216ebcafac43dfe,infeasible,charge,,86.57871158895965,0.0,charge,charge,0.0,20.0,13.72521110001253,1331,7.99143254114701e-11,2.5755422419355247e-16,,0.48037599831782857,0.08948012573315517,5.297146659403154,q2_reopt_ef5b70a122845008a96b,True,5216ebcafac43dfe,904567fd11d251fb,
q2_reopt_52a3de4302821ce8f789,False,5216ebcafac43dfe,infeasible,charge,,99.99999999999991,0.0,charge,charge,0.0,20.000000000000004,14.04951019998407,1419,6.100744366773812e-11,5.073037749266943e-16,,0.5150155210266895,0.09667882302061569,4.633578448146949,q2_reopt_52a3de4302821ce8f789,True,5216ebcafac43dfe,904567fd11d251fb,
q2_reopt_81d240c4909567c52467,False,f1159b421da75b03,infeasible,charge,,99.99999999999993,0.0,charge,charge,0.0,20.0,14.135914299986325,1377,3.8096442279725494e-11,6.523406233993261e-16,,0.4960297165746628,0.10473533899444552,4.725308958834603,q2_reopt_81d240c4909567c52467,True,f1159b421da75b03,904567fd11d251fb,
q3_coheat_43aa2a5b0f822a168f85,False,af50916ddfd88962,infeasible,voltage,,86.84937024132356,,voltage,voltage,5655.933645168041,17.054816271186127,20.047095699992497,1796,3.707171280407585e-12,4.2457423624634106e-16,,0.2999999989999999,0.010589344216530348,34.79125231825367,q3_coheat_43aa2a5b0f822a168f85,True,af50916ddfd88962,904567fd11d251fb,
q2_reopt_558e5f59d3cd6615a736,False,063e547f381606ac,infeasible,charge,,85.45943451661418,0.0,charge,charge,0.0,20.0,16.602704000019003,1524,7.795971213550347e-12,2.3218903544721773e-16,,0.49840818714345325,0.0814405334233918,5.246411943080858,q2_reopt_558e5f59d3cd6615a736,True,063e547f381606ac,904567fd11d251fb,
q2_reopt_63b1919b84aae0f1b45a,False,f1159b421da75b03,infeasible,charge,,127.03835477899914,0.0,charge,charge,0.0,20.0,16.779799700016156,1653,1.631664027726971e-11,5.012334733463749e-16,,0.5431072431686125,0.11669262577932962,3.7956783294350203,q2_reopt_63b1919b84aae0f1b45a,True,f1159b421da75b03,904567fd11d251fb,
q2_reopt_3b7f664fc4fe8dae7f79,False,5216ebcafac43dfe,infeasible,charge,,108.38426006880154,0.0,charge,charge,0.0,20.0,17.369011500035413,1646,6.675083819866063e-12,3.2291836442449193e-16,,0.5307313571294416,0.10035652907478108,4.301710432632063,q2_reopt_3b7f664fc4fe8dae7f79,True,5216ebcafac43dfe,904567fd11d251fb,
q2_reopt_645c400751929fcbcfbd,False,5216ebcafac43dfe,infeasible,charge,,113.99923069450473,0.0,charge,charge,0.0,20.0,18.564961399999447,1810,1.8278094316914217e-11,2.1853085689149907e-16,,0.539555996098919,0.10247408393506982,4.10592753904308,q2_reopt_645c400751929fcbcfbd,True,5216ebcafac43dfe,904567fd11d251fb,
q2_reopt_2f51bf38dbb2edb353d0,False,5216ebcafac43dfe,infeasible,charge,,115.65758831249869,0.0,charge,charge,0.0,20.0,18.87963270000182,1831,5.653334506565714e-12,5.151084483871049e-16,,0.5419507185323369,0.10304673844787765,4.051627875640349,q2_reopt_2f51bf38dbb2edb353d0,True,5216ebcafac43dfe,904567fd11d251fb,
q2_reopt_b6bbbb2f6bc3e5211925,False,f1159b421da75b03,infeasible,charge,,163.78080278134146,0.0,charge,charge,0.0,20.0,20.482757799967658,2099,6.067273898642754e-13,4.4226482942327196e-16,,0.5726765266124145,0.12463578452960797,3.034325077722883,q2_reopt_b6bbbb2f6bc3e5211925,True,f1159b421da75b03,904567fd11d251fb,
q2_reopt_8083912f65eb11d1f4bc,False,063e547f381606ac,infeasible,charge,,119.47335611165256,0.0,charge,charge,0.0,20.0,21.739083599997684,2065,1.3119657272172908e-12,1.8243424213709967e-16,,0.5598867107996353,0.09349092982223647,3.9201030266415273,q2_reopt_8083912f65eb11d1f4bc,True,063e547f381606ac,904567fd11d251fb,
q2_reopt_546793d728955df80420,False,73aa6a30497cc637,infeasible,charge,,99.9999999999999,0.0,charge,charge,0.0,20.0,9.861679400026333,1136,5.939280598448546e-11,3.6312270205279167e-16,,0.47377151490242925,0.11231432898321989,4.8165222213530114,q2_reopt_546793d728955df80420,True,73aa6a30497cc637,904567fd11d251fb,
q2_reopt_8eee16bac824165479c3,False,f1159b421da75b03,infeasible,charge,,66.5166173920163,0.0,charge,charge,0.0,20.0,10.722417100041639,1136,1.1673605262365197e-10,1.9164809275008453e-16,,0.3350271960476391,0.0822572310380641,6.876039941448823,q2_reopt_8eee16bac824165479c3,True,f1159b421da75b03,904567fd11d251fb,
q2_reopt_a3d0e388797f48ca8ed5,False,f1159b421da75b03,infeasible,charge,,200.7321955323877,0.0,charge,charge,0.0,20.0,17.40368709998438,2033,2.2587879059004428e-12,2.801010586347389e-16,,0.583950303158259,0.12666383062294945,2.622589173274804,q2_reopt_a3d0e388797f48ca8ed5,True,f1159b421da75b03,904567fd11d251fb,
q2_reopt_1c09e3c1ab13891ae712,False,f1159b421da75b03,infeasible,charge,,67.96794091092788,0.0,charge,charge,0.0,20.0,11.475024199986365,1125,2.017876137154289e-10,2.9484321961551465e-16,,0.3481787004882299,0.08323612792325355,6.747969342855811,q2_reopt_1c09e3c1ab13891ae712,True,f1159b421da75b03,904567fd11d251fb,
q2_reopt_6e4d9f018c5ed8606729,False,73aa6a30497cc637,infeasible,voltage,,7.683906064692186,0.0,voltage,voltage,0.0,2.57073243787974,6.928666199964937,671,3.0513162159396763e-11,4.032756931451677e-16,,0.299999999,0.0072315815134742145,2.1029123088658537,q2_reopt_6e4d9f018c5ed8606729,True,73aa6a30497cc637,904567fd11d251fb,
q2_reopt_4aad6a50f0f59a44d357,False,73aa6a30497cc637,infeasible,charge,,95.99930143306486,0.0,charge,charge,0.0,19.999999999999996,10.161974699993152,1145,1.755764757932194e-10,3.037661065249315e-16,,0.46154691592480124,0.10977967597357019,5.003162819954696,q2_reopt_4aad6a50f0f59a44d357,True,73aa6a30497cc637,904567fd11d251fb,
